latent_key,rollout_id,trial_id,group,group_label,num_chunks,early_mean_margin_chunk_0_4,post_intervention_mean_margin_chunk_2_4,nearest_success_ratio_chunk_0_4,nearest_success_ratio_pre_patch_chunk_0_1,nearest_success_ratio_post_patch_chunk_2_4,template_switch_count,template_switch_rate,template_entropy_chunk_0_4,template_entropy_full_rollout,mean_margin_full_rollout,margin_variance_full_rollout,abs_margin_mean_full_rollout,min_margin_full_rollout,final_margin,late_success_alignment_final_20pct
action_head_input,intervention_success_trial_010,10,intervention_recovered_success,intervention recovered success,21,0.00824775652799865,0.015906525630525747,0.8,0.5,1.0,5,0.25,0.7219280948873623,0.9852281360342515,-0.015268394399564535,0.0015413204447495125,0.033794000059160674,-0.06662399490185608,0.0635801558753249,-0.0068977173225372775
action_head_input,intervention_success_trial_011,11,intervention_recovered_success,intervention recovered success,22,0.004693194156828162,0.017715994462940216,0.8,0.5,1.0,7,0.3333333333333333,0.7219280948873623,0.9940302114769565,-0.0017876242837505996,0.0010596193366965681,0.02528484441475489,-0.04611283769832136,0.04765856011297241,0.02076124207171918
action_head_input,intervention_success_trial_012,12,intervention_recovered_success,intervention recovered success,18,-0.0034562887454556712,-0.0060454966267211585,0.4,0.5,0.3333333333333333,6,0.35294117647058826,0.9709505944546686,0.9182958340544896,-0.02204707608912396,0.0011060667814267527,0.031183871080992125,-0.08885935993312694,0.024780576234742446,-0.01868905275377217
action_head_input,intervention_success_trial_013,13,intervention_unrecovered_failure,intervention unrecovered failure,60,0.003449575215226974,0.005743787902916038,0.6,0.5,0.6666666666666666,13,0.22033898305084745,0.9709505944546686,0.9709505944546686,-0.0034785808944095627,0.002489932045703659,0.0412819145029517,-0.083565713037772,0.07283489603683191,-0.0026070300206537437
action_head_input,intervention_success_trial_014,14,intervention_recovered_success,intervention recovered success,27,0.004551325818416774,0.013167390787796532,0.4,0.0,0.6666666666666666,8,0.3076923076923077,0.9709505944546686,0.9509560484549725,-0.004807633762522443,0.0010054324711435427,0.026855239826397724,-0.05411228358392518,-0.05411228358392518,0.0010911423865526508
action_head_input,intervention_success_trial_015,15,intervention_unrecovered_failure,intervention unrecovered failure,60,-0.001959087100190815,-0.0030497116670589928,0.4,0.5,0.3333333333333333,17,0.288135593220339,0.9709505944546686,0.9798687566511528,0.0049839553891493004,0.0016604299703635085,0.03434116491972858,-0.0762566608816802,0.0057352933603943,0.007434884371560362
action_head_input,intervention_success_trial_016,16,intervention_recovered_success,intervention recovered success,29,0.004928051421615498,0.013735602250757947,0.4,0.0,0.6666666666666666,13,0.4642857142857143,0.9709505944546686,0.9784493292686189,-0.00415905819209516,0.0005123526050263289,0.018149473491110773,-0.044718895948684945,0.031381111013366214,0.013965612635968775
action_head_input,intervention_success_trial_017,17,intervention_unrecovered_failure,intervention unrecovered failure,60,-0.000287282844422565,-0.0014950183981998395,0.4,0.5,0.3333333333333333,17,0.288135593220339,0.9709505944546686,0.9991983542636398,0.004182276637527841,0.0015970713750435468,0.033713812069769804,-0.06612060007440457,0.07057570663291102,0.005127595446149814
action_head_input,intervention_success_trial_018,18,intervention_unrecovered_failure,intervention unrecovered failure,60,0.004501054839894136,0.007746867186924263,0.6,0.5,0.6666666666666666,22,0.3728813559322034,0.9709505944546686,0.9967916319816366,0.005520922191711894,0.0012509317637812347,0.03003809367929998,-0.06321872683008387,-0.019400328601067995,0.0003069231646242998
action_head_input,intervention_success_trial_019,19,intervention_unrecovered_failure,intervention unrecovered failure,60,0.017983210108527947,0.024643369012489202,0.8,0.5,1.0,15,0.2542372881355932,0.7219280948873623,0.9967916319816366,0.0048366479530358285,0.001685934778650715,0.03407336381748513,-0.07072719649875006,-0.013956682461632466,0.0009467752622943672
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_000,0,natural_success,natural success,22,0.012799957469275558,0.016818683069052837,1.0,1.0,1.0,4,0.19047619047619047,0.0,0.9456603046006401,0.007107752833197198,0.0027480685911763893,0.043424246764014136,-0.07960205140969023,0.08255707395226247,0.06979107013748684
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_001,1,natural_failure,natural failure,60,-0.012965578707290825,-0.015235103143257303,0.0,0.0,0.0,15,0.2542372881355932,0.0,1.0,0.00782524162266673,0.0015800413726705022,0.03186013178353824,-0.06777354762276967,0.017126943902716463,-0.007084384871736136
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_002,2,natural_failure,natural failure,60,-0.006240196510176421,-0.004331288019164455,0.2,0.0,0.3333333333333333,19,0.3220338983050847,0.7219280948873623,0.9991983542636398,0.0017563274424242223,0.001131342672557287,0.026679026775721627,-0.06523004152216427,0.03833304002812199,-0.006513666273602258
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_003,3,natural_failure,natural failure,60,-0.002126920522479714,-0.0007403720937451489,0.2,0.0,0.3333333333333333,18,0.3050847457627119,0.7219280948873623,1.0,0.0032341578730080145,0.0015480423746323335,0.03179046146977506,-0.07268744871723798,-0.048751909397793614,-0.0029252758397390263
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_004,4,natural_failure,natural failure,60,-0.012137175129302102,-0.01153548770662908,0.2,0.0,0.3333333333333333,20,0.3389830508474576,0.7219280948873623,1.0,0.0034656533333754383,0.0013745126084314836,0.030320889202851704,-0.06493968845673884,-0.02737226104703777,-0.022128148122908087
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_005,5,natural_success,natural success,20,0.003511416494990649,0.0055846040529226775,0.6,0.5,0.6666666666666666,9,0.47368421052631576,0.9709505944546686,0.8812908992306927,-0.012301668178754456,0.0020950657734069653,0.038255444333282804,-0.07531913564115927,0.09211431420583518,-0.009478736268883757
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_006,6,natural_success,natural success,22,0.009063340550785216,0.006273773614704714,1.0,1.0,1.0,6,0.2857142857142857,0.0,0.9760206482366149,0.0016798868485631488,0.0027822095945721176,0.04177016016574595,-0.08423724760326717,0.08490594489862148,0.038200435771249805
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_007,7,natural_failure,natural failure,60,-0.01954386309270677,-0.026306931078236562,0.0,0.0,0.0,16,0.2711864406779661,0.0,0.9871377743721863,0.005450770181938833,0.001808385353149131,0.03554690693903897,-0.08168743207801787,-0.06873952852310572,0.0075331044491076015
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_008,8,natural_success,natural success,20,0.01821933131706599,0.02274573048232979,1.0,1.0,1.0,6,0.3157894736842105,0.0,0.9927744539878083,-0.003523702824720231,0.0006389297989946506,0.02233723273452472,-0.04498444672196361,0.013090668991334736,-0.006851075827927489
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_009,9,natural_failure,natural failure,60,-0.014343490469957532,-0.017671024102872173,0.0,0.0,0.0,16,0.2711864406779661,0.0,0.9871377743721863,0.008438739316139794,0.001491083774984381,0.03118407490700685,-0.0686665665052183,-0.014157459017686225,-0.006093290029565396
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_010,10,natural_success,natural success,22,0.016331681916624284,0.021441258929171925,0.8,0.5,1.0,7,0.3333333333333333,0.7219280948873623,1.0,-0.0032909535759781876,0.0014040896751747586,0.031540538990618344,-0.05912027963817537,0.061508549941868294,0.0033658275018525405
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_011,11,natural_failure,natural failure,60,-0.002250142237079733,-0.004313156351726244,0.2,0.5,0.0,12,0.2033898305084746,0.7219280948873623,0.9967916319816366,0.004368351688314454,0.0017552236840122832,0.03395865069102663,-0.0748825517567281,-0.0748825517567281,0.007494143833903595
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_012,12,natural_failure,natural failure,60,0.002108552109339823,0.0016565378801159936,0.6,0.5,0.6666666666666666,18,0.3050847457627119,0.9709505944546686,0.9871377743721863,0.0030875952975186797,0.0020094595396895985,0.036677626338599875,-0.09168294145729028,0.0742912720952843,-0.005579272411601469
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_013,13,natural_failure,natural failure,60,-0.026974933233834042,-0.03276378330168902,0.0,0.0,0.0,15,0.2542372881355932,0.0,0.9991983542636398,-0.0023838555268944693,0.0012988525220317152,0.029378150674783242,-0.07637422212463124,0.04160616211401112,0.0001704499102229406
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014,14,natural_failure,natural failure,60,-0.012366497106331375,-0.022109623737902557,0.2,0.5,0.0,17,0.288135593220339,0.7219280948873623,0.9967916319816366,0.0038219843686820667,0.001099906711577233,0.02725517859511433,-0.0616884066003377,-0.02146873838468233,-0.008432347143726942
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_015,15,natural_failure,natural failure,60,-0.01650774001741746,-0.022017427779951526,0.0,0.0,0.0,17,0.288135593220339,0.0,0.9991983542636398,0.007033830364578247,0.0015245749932872735,0.03151610506766371,-0.08617398959734737,0.044693827305080785,0.002332579616797628
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_016,16,natural_success,natural success,21,0.013141466830352333,0.0141340550279353,0.8,0.5,1.0,6,0.3,0.7219280948873623,0.998363672593813,0.00018408789223131936,0.0015621081654396498,0.030993924155072843,-0.052746255599847594,0.06597662092863185,0.04684749187463946
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_017,17,natural_failure,natural failure,60,-0.01848261151050712,-0.02071561670398329,0.0,0.0,0.0,17,0.288135593220339,0.0,0.9709505944546686,0.009987155858649602,0.0015814248049215878,0.033460527143143744,-0.07483341411875699,0.05274006451235591,0.006095072223366221
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_018,18,natural_failure,natural failure,60,-0.011896877087671865,-0.004138202010656511,0.2,0.0,0.3333333333333333,25,0.423728813559322,0.7219280948873623,0.9871377743721863,0.0043595460113517925,0.0014116773964479726,0.029938490641452264,-0.06597492051856707,0.004042748711011457,0.005660384993914705
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_019,19,natural_failure,natural failure,60,-0.005802333197953047,-0.0027956491625167703,0.4,0.0,0.6666666666666666,15,0.2542372881355932,0.9709505944546686,0.9967916319816366,0.004024718744529967,0.0015755008870908056,0.03184824831488988,-0.07103136050369885,0.06254756518712479,0.013460351811955118
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_020,20,natural_failure,natural failure,60,-0.001002360785239631,0.0009567163342241539,0.4,0.0,0.6666666666666666,18,0.3050847457627119,0.9709505944546686,0.9798687566511528,0.0073718135745579755,0.0012684065379489832,0.02891682519297121,-0.0661621322729462,-0.007721885641336246,0.001427516112705041
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_021,21,natural_success,natural success,21,0.033566253057406084,0.044740413937578584,0.8,0.5,1.0,6,0.3,0.7219280948873623,0.9852281360342515,0.0005207583780620901,0.0014507839556653914,0.03461352553845036,-0.05150532710968824,0.043145976723163074,0.010600709765123615
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_022,22,natural_success,natural success,21,0.021603721472363734,0.024337398261774872,1.0,1.0,1.0,6,0.3,0.0,0.998363672593813,-0.0017521506741947647,0.0018478894739985478,0.03298044222926789,-0.06376011304655649,0.10999761337651448,0.0344223635446714
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_023,23,natural_success,natural success,26,-0.0002898608354215959,-0.00601539329464081,0.6,1.0,0.3333333333333333,10,0.4,0.9709505944546686,0.9957274520849255,-0.0009455151937633871,0.0014195653596370916,0.027817582431997286,-0.05971351439553452,0.10714048884149047,0.005441902111343266
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_024,24,natural_failure,natural failure,60,-0.012573795094292817,-0.022103753994366482,0.2,0.5,0.0,18,0.3050847457627119,0.7219280948873623,0.9991983542636398,0.00023950666924038577,0.001378519325048363,0.029947080158099427,-0.06278667995961851,-0.012793009467454042,-0.014543972881079772
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,25,natural_failure,natural failure,60,-0.031457765045952414,-0.043671665782515134,0.0,0.0,0.0,14,0.23728813559322035,0.0,0.9871377743721863,0.009042844254568179,0.0016343795959858523,0.033601178574744345,-0.07737051847718268,-0.011243808075066253,-0.0015104110973447736
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_026,26,natural_success,natural success,21,0.012924752650277949,0.026667103932545493,0.6,0.0,1.0,5,0.25,0.9709505944546686,0.9587118829771318,-0.001493964710824892,0.0017463774235374375,0.03332030655723185,-0.07140626031403707,0.07354893645932511,0.021922447774537123
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_027,27,natural_success,natural success,54,0.01947130367158938,0.029611685321243253,0.8,0.5,1.0,13,0.24528301886792453,0.7219280948873623,0.9990102708804813,0.002494152868480263,0.0017568363179385964,0.0338389463088353,-0.08865383412141747,0.030211949976742303,0.012705917515410945
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_028,28,natural_failure,natural failure,60,-0.006919304941033433,-0.008914607741107935,0.2,0.5,0.0,17,0.288135593220339,0.7219280948873623,0.9871377743721863,0.0028658154428798017,0.0015083355696770035,0.03226731158335658,-0.07754381876870997,0.006398719430855737,0.01275136165662187
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_029,29,natural_failure,natural failure,60,-0.013705101676459197,-0.022234373798328527,0.4,0.5,0.3333333333333333,18,0.3050847457627119,0.9709505944546686,0.9182958340544896,0.013205263642843834,0.001679216971588296,0.03539105265446083,-0.08909141466900161,-0.016869091506197087,0.01442580841611331
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_030,30,natural_failure,natural failure,60,-0.013186163891767433,-0.009749000544216199,0.4,0.0,0.6666666666666666,16,0.2711864406779661,0.9709505944546686,0.9967916319816366,0.004554670409800607,0.0022159165946481784,0.036298093155050414,-0.09246359942842813,-0.009217945189591847,-0.002214043484306715
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_031,31,natural_failure,natural failure,60,0.0006108788048042379,0.0028934657818161513,0.4,0.0,0.6666666666666666,15,0.2542372881355932,0.9709505944546686,0.9709505944546686,0.007440751908172213,0.0012363181034095358,0.028893354407500384,-0.08080292622003546,0.014454309154753653,0.02075040924933144
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_032,32,natural_failure,natural failure,60,-0.012930015931840089,-0.01691120352238736,0.2,0.5,0.0,13,0.22033898305084745,0.7219280948873623,0.9967916319816366,0.0039053134303021126,0.001788426619399903,0.03688911104354885,-0.057901346778236884,0.014724625219449283,-0.019019691314227805
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_033,33,natural_failure,natural failure,60,-0.013668747357257848,-0.015495528871974326,0.2,0.0,0.3333333333333333,18,0.3050847457627119,0.7219280948873623,0.9871377743721863,0.005476777331540746,0.001421226699739944,0.029550779840165537,-0.06871657963992783,-0.01669216199359491,0.004038266755801286
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_034,34,natural_failure,natural failure,60,-0.017141134181256446,-0.020435254239392076,0.2,0.0,0.3333333333333333,17,0.288135593220339,0.7219280948873623,0.9798687566511528,0.00881584269567981,0.0022095746259608285,0.038897591591119315,-0.07901025753589425,0.02889997988788301,-0.003449619749090957
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_035,35,natural_failure,natural failure,60,0.0013092938296932698,0.007828273987753728,0.6,0.5,0.6666666666666666,15,0.2542372881355932,0.9709505944546686,0.9967916319816366,0.00441438608697116,0.0017989094686544711,0.035025077281769255,-0.08552937211231737,-0.0842992073460822,0.0012553752952543077
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_036,36,natural_success,natural success,22,0.006745574765202433,0.007537034568864269,0.8,1.0,0.6666666666666666,6,0.2857142857142857,0.7219280948873623,0.9760206482366149,0.0033908573433001216,0.0022885995794114313,0.03868638606434141,-0.07423906877913689,0.07301855046224037,0.06391818592137459
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_037,37,natural_failure,natural failure,60,-0.007745490710644476,-0.004095396341193713,0.2,0.0,0.3333333333333333,16,0.2711864406779661,0.7219280948873623,0.9967916319816366,0.0002730095135525468,0.0011983369222490214,0.027055647855196978,-0.09320465515437015,-0.046015639373290784,-0.011890617125648066
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_038,38,natural_success,natural success,21,0.001748547259469535,-0.0037157129577309878,0.4,1.0,0.0,6,0.3,0.9709505944546686,0.9852281360342515,0.0034936974110717713,0.00228375536177738,0.037188394414176526,-0.06360791420191397,0.10158713901768766,0.0621382090248103
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_039,39,natural_failure,natural failure,60,-0.02664229148534585,-0.03263512764112653,0.0,0.0,0.0,15,0.2542372881355932,0.0,0.9967916319816366,0.002098472204790687,0.0024439359235945224,0.04261476196003154,-0.07672699097319446,0.03186295141947426,-0.0058132662063262106
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_040,40,natural_success,natural success,21,0.022231907917194003,0.02711699556615769,1.0,1.0,1.0,4,0.2,0.0,0.9852281360342515,-0.0024318746923322047,0.001168418905091556,0.028445443543500294,-0.05527660419842595,0.0517258978363352,0.017459229020147276
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_041,41,natural_success,natural success,23,0.03193748588996696,0.047716684830752275,0.8,0.5,1.0,5,0.22727272727272727,0.7219280948873623,0.9656361333706098,0.0013222168055413298,0.0027767374366374927,0.04390577005480563,-0.08998548303744322,0.09013806703314003,0.056158435051617564
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_042,42,natural_success,natural success,22,0.015827688026922183,0.01436258210740767,1.0,1.0,1.0,6,0.2857142857142857,0.0,0.9940302114769565,0.006658594417191064,0.002034730960617007,0.03666044203498596,-0.05753241486396932,0.07893357287914722,0.03541247636101904
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_043,43,natural_failure,natural failure,60,-0.01585336618189661,-0.02349166603183765,0.0,0.0,0.0,17,0.288135593220339,0.0,0.9871377743721863,0.007776679380652004,0.0014892659022761252,0.03225617711604919,-0.05679163382880914,0.05181330366402964,0.012141357820695156
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044,44,natural_failure,natural failure,60,0.008125840007176,0.016151571185662312,0.6,0.5,0.6666666666666666,17,0.288135593220339,0.9709505944546686,0.9871377743721863,0.0073621884348942825,0.0009090232229567408,0.02572933862234168,-0.06332642733871391,0.0072096466270672455,0.00781832948211248
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_045,45,natural_success,natural success,22,-0.003780528557659224,-0.012453098156124645,0.2,0.5,0.0,4,0.19047619047619047,0.7219280948873623,1.0,0.004252115706941313,0.002317700263089337,0.03966402731408811,-0.07636533228852216,0.03383199469854988,0.058930985331432165
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_046,46,natural_success,natural success,20,0.021787546365010436,0.026458377321872395,1.0,1.0,1.0,4,0.21052631578947367,0.0,0.9709505944546686,-0.0023253955316042928,0.003115826601451001,0.04610624005290231,-0.0947992184888029,0.06281997838523433,0.060014827139828475
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_047,47,natural_success,natural success,26,-0.0007417342127492565,-0.006221280630960835,0.4,0.5,0.3333333333333333,13,0.52,0.9709505944546686,0.9957274520849255,-0.0036106198236023745,0.00040749628426740056,0.016620151265752725,-0.04597875805963547,0.0064535477348802855,0.0037377597631001965
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_048,48,natural_success,natural success,20,0.00030306983674408536,0.0008815294262203288,0.6,0.5,0.6666666666666666,7,0.3684210526315789,0.9709505944546686,0.9709505944546686,-0.012192979704673992,0.0029424348115141045,0.043506441282357436,-0.09938941806591947,0.09676398000922874,0.03447794060842134
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_049,49,natural_failure,natural failure,60,-0.03277576911662379,-0.04447485702319017,0.0,0.0,0.0,10,0.1694915254237288,0.0,0.9927744539878083,-0.00466730382371238,0.003050968729909892,0.05000168406218077,-0.09093624978136816,-0.07312520345893114,-0.06438682487936977
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_050,50,natural_failure,natural failure,60,-0.019610522863652148,-0.022876789545574667,0.0,0.0,0.0,19,0.3220338983050847,0.0,0.9967916319816366,0.00697653024811494,0.0014525064896201822,0.030416474127151812,-0.07066146764842215,0.022083331678850314,0.009129633505520623
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_051,51,natural_failure,natural failure,60,-0.021917519994744828,-0.028749964010868306,0.0,0.0,0.0,15,0.2542372881355932,0.0,0.9798687566511528,0.007565373606739131,0.001944788639179144,0.03685203390286764,-0.08317867195311013,0.019477776730971508,0.01920719091046634
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_052,52,natural_failure,natural failure,60,-0.026887313882393803,-0.03655373613145063,0.2,0.5,0.0,22,0.3728813559322034,0.7219280948873623,0.9871377743721863,0.0035269405610815117,0.0013548524000167855,0.029592261656887005,-0.071644503556752,-0.015108060500686749,-0.0002935057526342241
chunk_vector_mean,intervention_success_trial_000,0,intervention_recovered_success,intervention recovered success,21,0.015748313536396143,0.02968528498962375,0.8,0.5,1.0,6,0.3,0.7219280948873623,0.998363672593813,0.0028115885562414026,0.002884277724476572,0.0423227102971572,-0.07011436370186241,0.06129791284815557,0.06639257004176571
chunk_vector_mean,intervention_success_trial_001,1,intervention_unrecovered_failure,intervention unrecovered failure,60,0.009177976930825494,0.016167511851623944,0.8,0.5,1.0,16,0.2711864406779661,0.7219280948873623,0.9991983542636398,0.0016027534656940109,0.0013512618754961347,0.02919375797563299,-0.08791818149282227,-0.05796442730587592,0.0008577134663757396
chunk_vector_mean,intervention_success_trial_002,2,intervention_recovered_success,intervention recovered success,23,0.0019458352344470908,0.008077116015938782,0.4,0.0,0.6666666666666666,5,0.22727272727272727,0.9709505944546686,0.9656361333706098,-0.0032939218259569842,0.0022257587686872406,0.03537095524037423,-0.09084990539129945,0.0827660409866102,0.051678976029438536
chunk_vector_mean,intervention_success_trial_003,3,intervention_recovered_success,intervention recovered success,28,0.011943999708536435,0.02226367046655997,0.6,0.0,1.0,7,0.25925925925925924,0.9709505944546686,0.996316519558962,-0.00269370998652241,0.0017047410845292146,0.0331772373982084,-0.0752321480634155,0.01935640261859395,0.014825150846995745
chunk_vector_mean,intervention_success_trial_004,4,intervention_recovered_success,intervention recovered success,22,0.0030845848664962762,0.00967536059018755,0.4,0.0,0.6666666666666666,11,0.5238095238095238,0.9709505944546686,0.9760206482366149,-0.003050652949937341,0.0008518452422129269,0.023132101289176813,-0.044813010732672354,0.02424223916129714,0.027290851017794993
