latent_key,rollout_id,trial_id,group,dominant_failure_mode,num_chunks,mean_margin,min_margin,max_margin,negative_fraction,positive_fraction,zero_crossing_count,template_switch_count,persistent_negative,persistent_positive
chunk_vector_mean,intervention_success_trial_016,16,intervention_recovered_success,intervention_recovered_success,29,-0.004159057722218418,-0.04471889568724641,0.0390530641378017,0.5862068965517241,0.41379310344827586,13,13,0,0
chunk_vector_mean,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_017,17,natural_failure,wrong_receptacle,60,0.009987156258850311,-0.07483341384222553,0.087182779601762,0.4,0.6,17,17,0,0
chunk_vector_mean,intervention_success_trial_017,17,intervention_unrecovered_failure,intervention_unrecovered_failure,60,0.004182277147271162,-0.06612060132183395,0.08891030968279784,0.5166666666666667,0.48333333333333334,17,17,0,0
chunk_vector_mean,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_018,18,natural_failure,wrong_receptacle,60,0.004359546491332046,-0.06597492055104032,0.07068177807391936,0.43333333333333335,0.5666666666666667,25,25,0,0
chunk_vector_mean,intervention_success_trial_018,18,intervention_unrecovered_failure,intervention_unrecovered_failure,60,0.0055209229926328025,-0.06321872679366139,0.06944318470767002,0.4666666666666667,0.5333333333333333,22,22,0,0
chunk_vector_mean,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_019,19,natural_failure,wrong_receptacle,60,0.004024719072659219,-0.07103136240428243,0.09210346091078188,0.4666666666666667,0.5333333333333333,15,15,0,0
chunk_vector_mean,intervention_success_trial_019,19,intervention_unrecovered_failure,intervention_unrecovered_failure,60,0.004836648484133542,-0.07072719616077205,0.0868189973030816,0.5333333333333333,0.4666666666666667,15,15,0,0
chunk_vector_mean,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_020,20,natural_failure,wrong_receptacle,60,0.007371813885135274,-0.06616213205821309,0.08767210934941044,0.4166666666666667,0.5833333333333334,18,18,0,0
chunk_vector_mean,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_021,21,natural_success,success,21,0.0005207585322288181,-0.051505327233582615,0.05680533457898996,0.5714285714285714,0.42857142857142855,6,6,0,0
chunk_vector_mean,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_022,22,natural_success,success,21,-0.0017521505278576192,-0.06376011492057632,0.10999761530887088,0.5238095238095238,0.47619047619047616,6,6,0,0
chunk_vector_mean,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_023,23,natural_success,success,26,-0.0009455149134648885,-0.05971351419182988,0.10714048975045794,0.5384615384615384,0.46153846153846156,10,10,0,0
chunk_vector_mean,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_024,24,natural_failure,wrong_receptacle,60,0.00023950698061161134,-0.06278668058478654,0.09238640780361689,0.5166666666666667,0.48333333333333334,18,18,0,0
chunk_vector_mean,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,25,natural_failure,wrong_receptacle,60,0.009042844719274957,-0.07737051931766148,0.09377813960311022,0.43333333333333335,0.5666666666666667,14,14,0,0
chunk_vector_mean,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_026,26,natural_success,success,21,-0.0014939647513160686,-0.07140626056128369,0.07354893808462679,0.6190476190476191,0.38095238095238093,5,5,0,0
chunk_vector_mean,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_027,27,natural_success,success,54,0.002494153487569048,-0.08865383568244972,0.08465405912882039,0.48148148148148145,0.5185185185185185,13,13,0,0
chunk_vector_mean,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_028,28,natural_failure,wrong_receptacle,60,0.002865815913652594,-0.07754381871658689,0.08508659320261638,0.43333333333333335,0.5666666666666667,17,17,0,0
