latent_key,group,group_label,n_rollouts,early_margin_gap_mean,early_margin_gap_ci_low,early_margin_gap_ci_high,nearest_success_template_ratio_mean,nearest_success_template_ratio_ci_low,nearest_success_template_ratio_ci_high,post_patch_redirection_ratio_mean,post_patch_redirection_ratio_ci_low,post_patch_redirection_ratio_ci_high,final_margin_mean,final_margin_ci_low,final_margin_ci_high,late_final_20pct_margin_mean,late_final_20pct_margin_ci_low,late_final_20pct_margin_ci_high,switch_count_mean,switch_count_ci_low,switch_count_ci_high,switch_rate_mean,switch_rate_ci_low,switch_rate_ci_high,template_entropy_mean,template_entropy_ci_low,template_entropy_ci_high,mean_cosine_drift_mean,mean_cosine_drift_ci_low,mean_cosine_drift_ci_high
action_head_input,intervention_recovered_success,intervention recovered success,13,0.008617759931421172,0.004923406973224558,0.01246699179094408,0.6307692307692309,0.5230769230769231,0.7538461538461539,0.846153846153846,0.717948717948718,0.9487179487179487,0.03610986906082487,0.017228425534054726,0.05156925269095656,0.016851705596149805,0.005359025114346459,0.029593689461875308,8.307692307692308,7.0,9.692307692307692,0.342266270336172,0.2995216044162837,0.3906483622232959,0.9717622831317295,0.9585351910553384,0.9830515463293853,0.37552675733477214,0.35758493650714157,0.3920290764761198
action_head_input,intervention_unrecovered_failure,intervention unrecovered failure,7,0.005635888694256164,0.0015206176343958377,0.010448006529246484,0.6,0.4857142857142857,0.7142857142857143,0.6666666666666666,0.4761904761904762,0.8571428571428571,0.01244631202145583,-0.02090404490267756,0.044308390236034244,0.0029335790215134785,0.00024350490866323495,0.005814404205053593,17.142857142857142,15.142857142857142,19.285714285714285,0.29055690072639223,0.2566585956416465,0.3268765133171913,0.9917139539800021,0.9832993479942955,0.9985107193259245,0.4345553114095062,0.40725702012066883,0.46010095334494416
action_head_input,natural_failure,natural failure,33,-0.012833347188245319,-0.016221175853338776,-0.009542246451933266,0.19393939393939397,0.1333333333333333,0.2606060606060606,0.2222222222222222,0.1313131313131313,0.32323232323232315,-0.000489460394249199,-0.014394742682235628,0.01325117524183324,-0.001096575792091453,-0.00642090483473993,0.0034219891623158837,16.666666666666668,15.757575757575758,17.606060606060606,0.28248587570621475,0.26707755521314847,0.297894196199281,0.9888446544095832,0.9832360847120185,0.9931802767048443,0.43888132895085896,0.4276196870181096,0.45092450554712066
action_head_input,natural_success,natural success,20,0.012820146094270537,0.008395455964666966,0.017519658964703828,0.76,0.6500000000000001,0.86,0.7833333333333333,0.6333333333333333,0.9166666666666666,0.06797354331761167,0.054748793619288985,0.08060475431187389,0.030960820106062735,0.020115270326707096,0.04173019832733737,6.65,5.6,7.85,0.2991202685100401,0.2637676389730759,0.3390190476190476,0.9787461649683558,0.9654581130566168,0.9886965479129561,0.3768574112981842,0.3629804690965611,0.39152984724629675
chunk_vector_mean,intervention_recovered_success,intervention recovered success,13,0.008617760133572152,0.005036190940810722,0.012470744957593868,0.6307692307692309,0.5076923076923078,0.7538461538461539,0.846153846153846,0.717948717948718,0.9487179487179487,0.03610987083478844,0.017338633502714883,0.05148235502346802,0.016851706354081317,0.005449638806891427,0.02926310491872353,8.307692307692308,6.923076923076923,9.692307692307692,0.342266270336172,0.29982253899109096,0.3894663099566361,0.9717622831317295,0.9588963862040574,0.9831915640849163,0.3755267570472166,0.35783228306718956,0.3921841910967375
chunk_vector_mean,intervention_unrecovered_failure,intervention unrecovered failure,7,0.005635888932001408,0.00143480951053337,0.010561419995617818,0.6,0.4857142857142857,0.7142857142857143,0.6666666666666666,0.47619047619047616,0.8571428571428571,0.012446312279665821,-0.01916053525603149,0.04674633700587892,0.002933579644878078,0.00023082830852983832,0.005814404669718034,17.142857142857142,15.142857142857142,19.285714285714285,0.29055690072639223,0.2566585956416465,0.3268765133171913,0.9917139539800021,0.983056777229942,0.9985107193259245,0.4345553114239868,0.40787826772849867,0.4600794198427245
chunk_vector_mean,natural_failure,natural failure,33,-0.012833347236628464,-0.016110618609451507,-0.009507808105495426,0.19393939393939397,0.13333333333333333,0.2606060606060606,0.2222222222222222,0.1313131313131313,0.31313131313131315,-0.0004894601862171104,-0.014409533831246048,0.012727892743231058,-0.0010965751940930296,-0.006675338278366478,0.0035177819223425003,16.666666666666668,15.757575757575758,17.606060606060606,0.28248587570621475,0.26759116589625065,0.29840780688238316,0.9888446544095832,0.983134730154512,0.9930804923980564,0.4388813288928763,0.4278558205274505,0.4506262366316855
chunk_vector_mean,natural_success,natural success,20,0.01282014614129963,0.008355063722626512,0.017462806768112852,0.76,0.6500000000000001,0.86,0.7833333333333333,0.6333333333333333,0.9166666666666666,0.0679735451073893,0.05460488108788377,0.08071854985449423,0.03096082080664011,0.020037248438642193,0.041780684611442055,6.65,5.6,7.9,0.2991202685100401,0.264138854855836,0.33875927603098654,0.9787461649683558,0.9651446957455536,0.9887812082448734,0.3768574112751107,0.36307269574216344,0.3915363084673994
